Model,ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Refilled,Out_of_Cash,Day_Cost
XGBoost,Z1031001,2006-08-29,17380.57446385428,0.001,48122.084,1,0,1e-05
XGBoost,Z1031001,2006-08-30,13545.512693701521,0.0,34576.571,0,0,0.0
XGBoost,Z1031001,2006-08-31,13433.483589923142,0.001,21143.089,1,0,1e-05
XGBoost,Z1031001,2006-09-01,8221.239796843058,0.0,12921.849,0,0,0.0
XGBoost,Z1031001,2006-09-02,5718.691645538261,0.0,7203.1571,0,0,0.0
XGBoost,Z1031001,2006-09-03,7203.157126496305,0.0,0.0,0,0,0.0
XGBoost,Z1524001,2006-08-28,107788.62489614087,315973.58,208184.95,1,0,3159.7358000000004
XGBoost,Z1524001,2006-08-29,59770.37808083574,0.001,148414.58,1,0,1e-05
XGBoost,Z1524001,2006-08-30,67204.62618497697,0.0,81209.952,0,0,0.0
XGBoost,Z1524001,2006-08-31,26212.153090687305,0.0,54997.799,0,0,0.0
XGBoost,Z1524001,2006-09-01,29809.56453843414,0.0,25188.234,0,0,0.0
XGBoost,Z1524001,2006-09-02,8903.324617034266,0.0,16284.909,0,0,0.0
XGBoost,Z1524001,2006-09-03,16284.910421190878,0.001,0.0,1,0,1e-05
XGBoost,Z0276001,2006-09-04,34585.07643878959,193770.73,159185.65,1,0,1937.7073
XGBoost,Z0276001,2006-09-05,30215.937174851086,0.0,128969.72,0,0,0.0
XGBoost,Z0276001,2006-09-06,21460.31501797324,0.0,107509.4,0,0,0.0
XGBoost,Z0276001,2006-09-07,22974.00769657185,0.0,84535.393,0,0,0.0
XGBoost,Z0276001,2006-09-08,25418.19822937241,0.0,59117.195,0,0,0.0
XGBoost,Z0276001,2006-09-09,42939.379850947735,0.0,16177.815,0,0,0.0
XGBoost,Z0276001,2006-09-10,16177.815125982683,0.0,0.0,0,0,0.0
XGBoost,Z0386002,2006-09-04,37663.894992021545,147760.42,110096.52,1,0,1477.6042000000002
XGBoost,Z0386002,2006-09-05,22643.380405579777,0.0,87453.141,0,0,0.0
XGBoost,Z0386002,2006-09-06,19254.11074080286,0.0,68199.03,0,0,0.0
XGBoost,Z0386002,2006-09-07,15676.97699235961,0.0,52522.053,0,0,0.0
XGBoost,Z0386002,2006-09-08,18103.705510572545,0.0,34418.347,0,0,0.0
XGBoost,Z0386002,2006-09-09,22898.45399371529,0.0,11519.893,0,0,0.0
XGBoost,Z0386002,2006-09-10,11519.893283235531,0.0,0.0,0,0,0.0
XGBoost,Z0646002,2006-09-04,40598.04243433441,197603.34,157005.29,1,0,1976.0334
XGBoost,Z0646002,2006-09-05,35495.16372502184,0.0,121510.13,0,0,0.0
XGBoost,Z0646002,2006-09-06,25317.186444861072,0.0,96192.943,0,0,0.0
XGBoost,Z0646002,2006-09-07,16791.132630939188,0.0,79401.81,0,0,0.0
XGBoost,Z0646002,2006-09-08,26097.30988170255,0.0,53304.5,0,0,0.0
XGBoost,Z0646002,2006-09-09,29203.062388153056,0.0,24101.438,0,0,0.0
XGBoost,Z0646002,2006-09-10,24101.437834386634,0.0,0.0,0,0,0.0
XGBoost,Z1031001,2006-09-04,12947.015153563649,73342.091,60395.076,1,0,733.42091
XGBoost,Z1031001,2006-09-05,9610.92321907543,0.0,50784.153,0,0,0.0
XGBoost,Z1031001,2006-09-06,7690.034015726626,0.0,43094.119,0,0,0.0
XGBoost,Z1031001,2006-09-07,11467.430426113675,0.0,31626.688,0,0,0.0
XGBoost,Z1031001,2006-09-08,8096.488469479124,0.0,23530.2,0,0,0.0
XGBoost,Z1031001,2006-09-09,15181.279432047662,0.0,8348.9202,0,0,0.0
XGBoost,Z1031001,2006-09-10,8348.920245732796,0.0,0.0,0,0,0.0
XGBoost,Z1524001,2006-09-04,17006.70128700292,134581.33,117574.63,1,0,1345.8132999999998
XGBoost,Z1524001,2006-09-05,11111.372311693221,0.0,106463.26,0,0,0.0
XGBoost,Z1524001,2006-09-06,26190.07265947403,0.0,80273.183,0,0,0.0
XGBoost,Z1524001,2006-09-07,22028.789270335394,0.0,58244.393,0,0,0.0
XGBoost,Z1524001,2006-09-08,24331.23815671429,0.0,33913.155,0,0,0.0
XGBoost,Z1524001,2006-09-09,19127.381274195835,0.0,14785.774,0,0,0.0
XGBoost,Z1524001,2006-09-10,14785.773998193616,0.0,0.0,0,0,0.0
XGBoost,Z0276001,2006-09-11,86667.31420262788,325233.17,238565.86,1,0,3252.3316999999997
XGBoost,Z0276001,2006-09-12,57212.99881437204,0.0,181352.86,0,0,0.0
XGBoost,Z0276001,2006-09-13,67601.36178324434,0.0,113751.5,0,0,0.0
XGBoost,Z0276001,2006-09-14,36852.434114840646,0.0,76899.063,0,0,0.0
XGBoost,Z0276001,2006-09-15,39621.14615262113,0.0,37277.917,0,0,0.0
XGBoost,Z0276001,2006-09-16,21292.82572471554,0.0,15985.091,0,0,0.0
XGBoost,Z0276001,2006-09-17,15985.090982941776,0.0,0.0,0,0,0.0
XGBoost,Z0386002,2006-09-11,92615.56562984658,366852.44,274236.87,1,0,3668.5244000000002
XGBoost,Z0386002,2006-09-12,44734.219638644325,0.0,229502.65,0,0,0.0
XGBoost,Z0386002,2006-09-13,64536.43120813199,0.0,164966.22,0,0,0.0
XGBoost,Z0386002,2006-09-14,51982.98153991963,0.0,112983.24,0,0,0.0
XGBoost,Z0386002,2006-09-15,86704.89390527422,0.0,26278.347,0,0,0.0
XGBoost,Z0386002,2006-09-16,19143.032095563067,0.0,7135.3146,0,0,0.0
XGBoost,Z0386002,2006-09-17,7135.314590717326,0.0,0.0,0,0,0.0
XGBoost,Z0646002,2006-09-11,121498.64816264187,687320.45,565821.8,1,0,6873.2045
XGBoost,Z0646002,2006-09-12,82982.42526611553,0.0,482839.37,0,0,0.0
XGBoost,Z0646002,2006-09-13,110433.8660691111,0.0,372405.51,0,0,0.0
XGBoost,Z0646002,2006-09-14,89100.87043144103,0.0,283304.64,0,0,0.0
XGBoost,Z0646002,2006-09-15,188494.5213280114,0.0,94810.115,0,0,0.0
XGBoost,Z0646002,2006-09-16,56471.2524416739,0.0,38338.863,0,0,0.0
XGBoost,Z0646002,2006-09-17,38338.86279798094,0.0,0.0,0,0,0.0
XGBoost,Z1031001,2006-09-11,72282.6799165362,260831.86,188549.18,1,0,2608.3186
XGBoost,Z1031001,2006-09-12,48223.08679786308,0.0,140326.09,0,0,0.0
XGBoost,Z1031001,2006-09-13,58437.68637973343,0.0,81888.404,0,0,0.0
XGBoost,Z1031001,2006-09-14,29265.19863201715,0.0,52623.206,0,0,0.0
XGBoost,Z1031001,2006-09-15,30806.01397005194,0.0,21817.192,0,0,0.0
XGBoost,Z1031001,2006-09-16,14902.833521910152,0.0,6914.3583,0,0,0.0
XGBoost,Z1031001,2006-09-17,6914.358278087553,0.0,0.0,0,0,0.0
XGBoost,Z1524001,2006-09-11,53210.046811912776,445022.06,391812.02,1,0,4450.2206
XGBoost,Z1524001,2006-09-12,63131.9127254022,0.0,328680.1,0,0,0.0
XGBoost,Z1524001,2006-09-13,95588.0568763896,0.0,233092.05,0,0,0.0
XGBoost,Z1524001,2006-09-14,76610.7962074007,0.0,156481.25,0,0,0.0
XGBoost,Z1524001,2006-09-15,107578.6853108735,0.0,48902.564,0,0,0.0
XGBoost,Z1524001,2006-09-16,30410.681156642004,0.0,18491.883,0,0,0.0
XGBoost,Z1524001,2006-09-17,18491.883075253154,0.0,0.0,0,0,0.0
XGBoost,Z0276001,2006-09-18,54174.33885560682,192037.47,137863.13,1,0,1920.3747
XGBoost,Z0276001,2006-09-19,34545.68268681859,0.0,103317.45,0,0,0.0
XGBoost,Z0276001,2006-09-20,25056.855432243156,0.0,78260.592,0,0,0.0
XGBoost,Z0276001,2006-09-21,19849.460885494835,0.0,58411.132,0,0,0.0
XGBoost,Z0276001,2006-09-22,22168.52399953337,0.0,36242.608,0,0,0.0
XGBoost,Z0276001,2006-09-23,21855.12077672486,0.0,14387.487,0,0,0.0
XGBoost,Z0276001,2006-09-24,14387.486792016083,0.0,0.0,0,0,0.0
XGBoost,Z0386002,2006-09-18,81475.97973989419,224555.08,143079.1,1,0,2245.5508
XGBoost,Z0386002,2006-09-19,32865.571800260805,0.0,110213.52,0,0,0.0
XGBoost,Z0386002,2006-09-20,22415.66751432725,0.0,87797.856,0,0,0.0
XGBoost,Z0386002,2006-09-21,26361.35390949597,0.0,61436.502,0,0,0.0
XGBoost,Z0386002,2006-09-22,29102.138564926703,0.0,32334.364,0,0,0.0
XGBoost,Z0386002,2006-09-23,22492.606802811475,0.0,9841.7567,0,0,0.0
XGBoost,Z0386002,2006-09-24,9841.756748555039,0.0,0.0,0,0,0.0
XGBoost,Z0646002,2006-09-18,131872.00190934722,475539.19,343667.19,1,0,4755.3919000000005
XGBoost,Z0646002,2006-09-19,99078.68171655509,0.0,244588.51,0,0,0.0
XGBoost,Z0646002,2006-09-20,98573.66493394466,0.0,146014.84,0,0,0.0
XGBoost,Z0646002,2006-09-21,46727.23537509556,0.0,99287.607,0,0,0.0
XGBoost,Z0646002,2006-09-22,37248.92907727905,0.0,62038.678,0,0,0.0
XGBoost,Z0646002,2006-09-23,31141.157048747853,0.0,30897.521,0,0,0.0
XGBoost,Z0646002,2006-09-24,30897.521005536655,0.0,0.0,0,0,0.0
XGBoost,Z1031001,2006-09-18,59807.1321421806,142658.53,82851.397,1,0,1426.5853
