  Model      ATM       Date  Predicted_Withdrawal  Refill_Amount   Stock  Refilled  Out_of_Cash  Day_Cost
XGBoost Z1524001 2006-12-30                30,697              0  14,922         0            0         0
XGBoost Z1524001 2006-12-31                14,922              0       0         0            0         0
XGBoost Z0276001 2007-01-01                37,089        265,573 228,485         1            0     2,656
XGBoost Z0276001 2007-01-02                27,553              0 200,932         0            0         0
XGBoost Z0276001 2007-01-03                30,422              0 170,510         0            0         0
XGBoost Z0276001 2007-01-04                44,628              0 125,882         0            0         0
XGBoost Z0276001 2007-01-05                38,228              0  87,655         0            0         0
XGBoost Z0276001 2007-01-06                48,413              0  39,242         0            0         0
XGBoost Z0276001 2007-01-07                39,242              0       0         0            0         0
XGBoost Z0386002 2007-01-01                17,177        176,091 158,914         1            0     1,761
XGBoost Z0386002 2007-01-02                14,755              0 144,158         0            0         0
XGBoost Z0386002 2007-01-03                21,727              0 122,432         0            0         0
XGBoost Z0386002 2007-01-04                19,267              0 103,165         0            0         0
XGBoost Z0386002 2007-01-05                31,510              0  71,654         0            0         0
XGBoost Z0386002 2007-01-06                51,144              0  20,510         0            0         0
XGBoost Z0386002 2007-01-07                20,510              0       0         0            0         0
XGBoost Z0646002 2007-01-01                38,212        181,596 143,385         1            0     1,816
XGBoost Z0646002 2007-01-02                32,969              0 110,416         0            0         0
XGBoost Z0646002 2007-01-03                21,449              0  88,967         0            0         0
XGBoost Z0646002 2007-01-04                25,263              0  63,704         0            0         0
XGBoost Z0646002 2007-01-05                20,005              0  43,699         0            0         0
XGBoost Z0646002 2007-01-06                25,099              0  18,601         0            0         0
XGBoost Z0646002 2007-01-07                18,601              0       0         0            0         0
XGBoost Z1031001 2007-01-01                14,785         66,746  51,961         1            0       667
XGBoost Z1031001 2007-01-02                 7,974              0  43,987         0            0         0
XGBoost Z1031001 2007-01-03                 9,007              0  34,980         0            0         0
XGBoost Z1031001 2007-01-04                10,402              0  24,579         0            0         0
XGBoost Z1031001 2007-01-05                 7,763              0  16,816         0            0         0
XGBoost Z1031001 2007-01-06                 8,776              0   8,040         0            0         0
XGBoost Z1031001 2007-01-07                 8,040              0       0         0            0         0
XGBoost Z1524001 2007-01-01                33,021        123,453  90,432         1            0     1,235
XGBoost Z1524001 2007-01-02                16,740              0  73,691         0            0         0
XGBoost Z1524001 2007-01-03                18,134              0  55,557         0            0         0
XGBoost Z1524001 2007-01-04                16,589              0  38,968         0            0         0
XGBoost Z1524001 2007-01-05                17,597              0  21,371         0            0         0
XGBoost Z1524001 2007-01-06                11,841              0   9,530         0            0         0
XGBoost Z1524001 2007-01-07                 9,530              0       0         0            0         0
XGBoost Z0276001 2007-01-08                29,302        285,284 255,982         1            0     2,853
XGBoost Z0276001 2007-01-09                38,399              0 217,583         0            0         0
XGBoost Z0276001 2007-01-10                47,251         10,000 180,332         1            0       100
XGBoost Z0276001 2007-01-11                63,491              0 116,841         0            0         0
XGBoost Z0276001 2007-01-12               116,841              0       0         0            0         0
XGBoost Z0276001 2007-01-13                53,275         84,426  31,151         1            0       844
XGBoost Z0276001 2007-01-14                31,151              0       0         0            0         0
XGBoost Z0386002 2007-01-08                32,958        246,322 213,365         1            0     2,463
XGBoost Z0386002 2007-01-09                45,096              0 168,269         0            0         0
XGBoost Z0386002 2007-01-10                80,463              0  87,806         0            0         0
XGBoost Z0386002 2007-01-11                97,806         10,000       0         1            0       100
XGBoost Z0386002 2007-01-12               164,428        269,281 104,853         1            0     2,693
XGBoost Z0386002 2007-01-13                74,514              0  30,339         0            0         0
XGBoost Z0386002 2007-01-14                30,339              0       0         0            0         0
XGBoost Z0646002 2007-01-08                31,922         60,711  28,789         1            0       607
XGBoost Z0646002 2007-01-09                28,789              0       0         0            0         0
XGBoost Z0646002 2007-01-10               108,213        209,413 101,201         1            0     2,094
XGBoost Z0646002 2007-01-11               101,201              0       0         0            0         0
XGBoost Z0646002 2007-01-12               132,681        229,686  97,005         1            0     2,297
XGBoost Z0646002 2007-01-13                53,449              0  43,555         0            0         0
XGBoost Z0646002 2007-01-14                43,555              0       0         0            0         0
XGBoost Z1031001 2007-01-08                19,001        264,333 245,332         1            0     2,643
XGBoost Z1031001 2007-01-09                17,389              0 227,943         0            0         0
XGBoost Z1031001 2007-01-10                37,015              0 190,928         0            0         0
XGBoost Z1031001 2007-01-11                39,450              0 151,478         0            0         0
XGBoost Z1031001 2007-01-12                94,080              0  57,399         0            0         0
XGBoost Z1031001 2007-01-13                33,206              0  24,193         0            0         0
XGBoost Z1031001 2007-01-14                24,193              0       0         0            0         0
XGBoost Z1524001 2007-01-08                44,148        130,528  86,380         1            0     1,305
XGBoost Z1524001 2007-01-09                32,800              0  53,580         0            0         0
XGBoost Z1524001 2007-01-10                63,580         10,000       0         1            0       100
XGBoost Z1524001 2007-01-11                86,942        282,559 195,617         1            0     2,826
XGBoost Z1524001 2007-01-12                97,969              0  97,648         0            0         0
XGBoost Z1524001 2007-01-13                71,389              0  26,259         0            0         0
XGBoost Z1524001 2007-01-14                26,259              0       0         0            0         0
XGBoost Z0276001 2007-01-15                79,989        250,306 170,317         1            0     2,503
XGBoost Z0276001 2007-01-16                43,847              0 126,470         0            0         0
XGBoost Z0276001 2007-01-17                32,842         10,000 103,628         1            0       100
XGBoost Z0276001 2007-01-18                36,864              0  66,764         0            0         0
XGBoost Z0276001 2007-01-19                28,651              0  38,113         0            0         0
XGBoost Z0276001 2007-01-20                26,145              0  11,968         0            0         0
XGBoost Z0276001 2007-01-21                11,968              0       0         0            0         0
XGBoost Z0386002 2007-01-15                85,681        253,734 168,052         1            0     2,537
XGBoost Z0386002 2007-01-16                46,690              0 121,362         0            0         0
XGBoost Z0386002 2007-01-17                25,092              0  96,270         0            0         0
XGBoost Z0386002 2007-01-18                23,492              0  72,778         0            0         0
XGBoost Z0386002 2007-01-19                41,142         10,000  41,636         1            0       100
XGBoost Z0386002 2007-01-20                26,754              0  14,882         0            0         0
XGBoost Z0386002 2007-01-21                14,882              0       0         0            0         0
XGBoost Z0646002 2007-01-15               106,852        106,852       0         1            0     1,069
XGBoost Z0646002 2007-01-16               129,438        284,255 154,817         1            0     2,843
XGBoost Z0646002 2007-01-17               118,271              0  36,546         0            0         0
XGBoost Z0646002 2007-01-18                36,546              0       0         0            0         0
XGBoost Z0646002 2007-01-19                72,033        138,430  66,397         1            0     1,384
XGBoost Z0646002 2007-01-20                32,478              0  33,919         0            0         0
XGBoost Z0646002 2007-01-21                33,919              0       0         0            0         0
XGBoost Z1031001 2007-01-15                41,749        138,560  96,812         1            0     1,386
XGBoost Z1031001 2007-01-16                34,493              0  62,319         0            0         0
XGBoost Z1031001 2007-01-17                14,661              0  47,658         0            0         0
XGBoost Z1031001 2007-01-18                15,433              0  32,225         0            0         0
XGBoost Z1031001 2007-01-19                 9,446              0  22,779         0            0         0
XGBoost Z1031001 2007-01-20                15,687              0   7,093         0            0         0
XGBoost Z1031001 2007-01-21                 7,093              0       0         0            0         0
XGBoost Z1524001 2007-01-15                62,313         62,313       0         1            0       623
XGBoost Z1524001 2007-01-16                65,917         65,917       0         1            0       659
XGBoost Z1524001 2007-01-17                49,954        145,652  95,698         1            0     1,457
XGBoost Z1524001 2007-01-18                35,628              0  60,070         0            0         0
XGBoost Z1524001 2007-01-19                26,076              0  33,994         0            0         0
XGBoost Z1524001 2007-01-20                21,381              0  12,614         0            0         0
XGBoost Z1524001 2007-01-21                12,614              0       0         0            0         0
XGBoost Z0276001 2007-01-22                35,746        344,070 308,325         1            0     3,441
XGBoost Z0276001 2007-01-23                38,608              0 269,717         0            0         0
XGBoost Z0276001 2007-01-24                46,367              0 223,351         0            0         0
XGBoost Z0276001 2007-01-25                63,650              0 159,701         0            0         0
XGBoost Z0276001 2007-01-26                54,121              0 105,579         0            0         0
XGBoost Z0276001 2007-01-27                73,366              0  32,214         0            0         0
XGBoost Z0276001 2007-01-28                32,214              0       0         0            0         0
XGBoost Z0386002 2007-01-22                30,250        195,697 165,447         1            0     1,957
XGBoost Z0386002 2007-01-23                24,775              0 140,672         0            0         0
XGBoost Z0386002 2007-01-24                22,345              0 118,326         0            0         0
XGBoost Z0386002 2007-01-25                29,905              0  88,421         0            0         0
XGBoost Z0386002 2007-01-26                39,918              0  48,504         0            0         0
XGBoost Z0386002 2007-01-27                29,134              0  19,370         0            0         0
XGBoost Z0386002 2007-01-28                19,370              0       0         0            0         0
XGBoost Z0646002 2007-01-22                46,687        444,171 397,484         1            0     4,442
XGBoost Z0646002 2007-01-23                74,061              0 323,423         0            0         0
XGBoost Z0646002 2007-01-24                56,818              0 266,606         0            0         0
XGBoost Z0646002 2007-01-25                75,220              0 191,385         0            0         0
XGBoost Z0646002 2007-01-26                80,142              0 111,243         0            0         0
XGBoost Z0646002 2007-01-27                79,822              0  31,421         0            0         0
XGBoost Z0646002 2007-01-28                31,421              0       0         0            0         0
XGBoost Z1031001 2007-01-22                20,919         84,915  63,997         1            0       849
XGBoost Z1031001 2007-01-23                10,070              0  53,927         0            0         0
XGBoost Z1031001 2007-01-24                12,262              0  41,665         0            0         0
XGBoost Z1031001 2007-01-25                10,049              0  31,616         0            0         0
XGBoost Z1031001 2007-01-26                12,786              0  18,830         0            0         0
XGBoost Z1031001 2007-01-27                12,292              0   6,538         0            0         0
XGBoost Z1031001 2007-01-28                 6,538              0       0         0            0         0
XGBoost Z1524001 2007-01-22                29,598        319,595 289,997         1            0     3,196
XGBoost Z1524001 2007-01-23                43,714              0 246,284         0            0         0
XGBoost Z1524001 2007-01-24                38,339              0 207,945         0            0         0
XGBoost Z1524001 2007-01-25                66,349              0 141,595         0            0         0
XGBoost Z1524001 2007-01-26                61,242              0  80,354         0            0         0
XGBoost Z1524001 2007-01-27                48,531              0  31,823         0            0         0
XGBoost Z1524001 2007-01-28                31,823              0       0         0            0         0
XGBoost Z0276001 2007-01-29                45,558        264,107 218,550         1            0     2,641
XGBoost Z0276001 2007-01-30                40,041              0 178,508         0            0         0
XGBoost Z0276001 2007-01-31                35,580              0 142,928         0            0         0
XGBoost Z0276001 2007-02-01                44,824              0  98,104         0            0         0
XGBoost Z0276001 2007-02-02                35,675              0  62,429         0            0         0
XGBoost Z0276001 2007-02-03                40,131              0  22,298         0            0         0
XGBoost Z0276001 2007-02-04                22,298              0       0         0            0         0
XGBoost Z0386002 2007-01-29                31,779        162,725 130,946         1            0     1,627
XGBoost Z0386002 2007-01-30                17,824              0 113,121         0            0         0
XGBoost Z0386002 2007-01-31                28,794              0  84,328         0            0         0
XGBoost Z0386002 2007-02-01                32,313              0  52,015         0            0         0
XGBoost Z0386002 2007-02-02                27,130              0  24,884         0            0         0
XGBoost Z0386002 2007-02-03                15,533              0   9,351         0            0         0
XGBoost Z0386002 2007-02-04                 9,351              0       0         0            0         0
XGBoost Z0646002 2007-01-29                58,173        242,719 184,547         1            0     2,427
XGBoost Z0646002 2007-01-30                43,238              0 141,308         0            0         0
XGBoost Z0646002 2007-01-31                36,036              0 105,272         0            0         0
XGBoost Z0646002 2007-02-01                37,472              0  67,800         0            0         0
XGBoost Z0646002 2007-02-02                25,044              0  42,756         0            0         0
XGBoost Z0646002 2007-02-03                21,737              0  21,019         0            0         0
XGBoost Z0646002 2007-02-04                21,019              0       0         0            0         0
XGBoost Z1031001 2007-01-29                22,697         95,547  72,850         1            0       955
XGBoost Z1031001 2007-01-30                15,481              0  57,370         0            0         0
XGBoost Z1031001 2007-01-31                13,427              0  43,943         0            0         0
XGBoost Z1031001 2007-02-01                18,699              0  25,244         0            0         0
XGBoost Z1031001 2007-02-02                12,558              0  12,686         0            0         0
XGBoost Z1031001 2007-02-03                 7,335              0   5,351         0            0         0
XGBoost Z1031001 2007-02-04                 5,351              0       0         0            0         0
XGBoost Z1524001 2007-01-29                27,221        146,588 119,367         1            0     1,466
XGBoost Z1524001 2007-01-30                23,195              0  96,173         0            0         0
XGBoost Z1524001 2007-01-31                21,169              0  75,003         0            0         0
XGBoost Z1524001 2007-02-01                15,897              0  59,106         0            0         0
XGBoost Z1524001 2007-02-02                21,088              0  38,018         0            0         0
XGBoost Z1524001 2007-02-03                21,264              0  16,754         0            0         0
XGBoost Z1524001 2007-02-04                16,754              0       0         0            0         0
XGBoost Z0276001 2007-02-05                27,910        293,687 265,777         1            0     2,937
XGBoost Z0276001 2007-02-06                21,019              0 244,759         0            0         0
XGBoost Z0276001 2007-02-07                42,368              0 202,391         0            0         0
XGBoost Z0276001 2007-02-08                54,664              0 147,727         0            0         0
XGBoost Z0276001 2007-02-09                70,071              0  77,657         0            0         0
XGBoost Z0276001 2007-02-10                53,992              0  23,665         0            0         0
XGBoost Z0276001 2007-02-11                23,665              0       0         0            0         0
XGBoost Z0386002 2007-02-05                16,195        138,806 122,611         1            0     1,388
XGBoost Z0386002 2007-02-06                14,712              0 107,899         0            0         0
XGBoost Z0386002 2007-02-07                12,066              0  95,833         0            0         0
XGBoost Z0386002 2007-02-08                15,557              0  80,276         0            0         0
XGBoost Z0386002 2007-02-09                28,092              0  52,183         0            0         0
XGBoost Z0386002 2007-02-10                29,966              0  22,217         0            0         0
XGBoost Z0386002 2007-02-11                22,217              0       0         0            0         0
XGBoost Z0646002 2007-02-05                19,767        305,351 285,584         1            0     3,054
XGBoost Z0646002 2007-02-06                24,619              0 260,966         0            0         0
XGBoost Z0646002 2007-02-07                22,046              0 238,919         0            0         0
XGBoost Z0646002 2007-02-08                37,231              0 201,688         0            0         0
XGBoost Z0646002 2007-02-09               123,490              0  78,198         0            0         0
XGBoost Z0646002 2007-02-10                41,833              0  36,365         0            0         0
XGBoost Z0646002 2007-02-11                36,365              0       0         0            0         0
XGBoost Z1031001 2007-02-05                10,385         69,987  59,602         1            0       700
XGBoost Z1031001 2007-02-06                 5,635              0  53,966         0            0         0
XGBoost Z1031001 2007-02-07                 7,761              0  46,206         0            0         0
XGBoost Z1031001 2007-02-08                 8,625              0  37,581         0            0         0
XGBoost Z1031001 2007-02-09                10,984              0  26,597         0            0         0
XGBoost Z1031001 2007-02-10                 9,727              0  16,870         0            0         0
XGBoost Z1031001 2007-02-11                16,870              0       0         0            0         0
XGBoost Z1524001 2007-02-05                22,218        171,346 149,128         1            0     1,713
XGBoost Z1524001 2007-02-06                16,563              0 132,565         0            0         0
XGBoost Z1524001 2007-02-07                19,823              0 112,742         0            0         0
XGBoost Z1524001 2007-02-08                20,392              0  92,351         0            0         0
XGBoost Z1524001 2007-02-09                31,103              0  61,248         0            0         0
XGBoost Z1524001 2007-02-10                37,998              0  23,250         0            0         0
XGBoost Z1524001 2007-02-11                23,250              0       0         0            0         0
XGBoost Z0276001 2007-02-12                43,119        386,844 343,725         1            0     3,868
XGBoost Z0276001 2007-02-13                55,212              0 288,513         0            0         0
XGBoost Z0276001 2007-02-14                46,996              0 241,517         0            0         0
XGBoost Z0276001 2007-02-15                53,429              0 188,088         0            0         0
XGBoost Z0276001 2007-02-16                84,504              0 103,584         0            0         0
XGBoost Z0276001 2007-02-17                64,319              0  39,265         0            0         0
XGBoost Z0276001 2007-02-18                39,265              0       0         0            0         0
XGBoost Z0386002 2007-02-12                34,860        444,857 409,997         1            0     4,449
XGBoost Z0386002 2007-02-13                59,591              0 350,406         0            0         0
XGBoost Z0386002 2007-02-14                98,427              0 251,979         0            0         0
XGBoost Z0386002 2007-02-15                86,272              0 165,706         0            0         0
XGBoost Z0386002 2007-02-16               105,992              0  59,714         0            0         0
XGBoost Z0386002 2007-02-17                35,377              0  24,337         0            0         0
XGBoost Z0386002 2007-02-18                24,337              0       0         0            0         0
XGBoost Z0646002 2007-02-12               116,799        747,540 630,741         1            0     7,475
XGBoost Z0646002 2007-02-13                96,320              0 534,421         0            0         0
XGBoost Z0646002 2007-02-14               111,436              0 422,985         0            0         0
XGBoost Z0646002 2007-02-15               104,749              0 318,236         0            0         0
XGBoost Z0646002 2007-02-16               185,342              0 132,894         0            0         0
XGBoost Z0646002 2007-02-17                91,711              0  41,183         0            0         0
XGBoost Z0646002 2007-02-18                41,183              0       0         0            0         0
XGBoost Z1031001 2007-02-12                67,041        421,716 354,675         1            0     4,217
XGBoost Z1031001 2007-02-13                60,444              0 294,231         0            0         0
XGBoost Z1031001 2007-02-14                67,722              0 226,510         0            0         0
XGBoost Z1031001 2007-02-15                71,606              0 154,903         0            0         0
XGBoost Z1031001 2007-02-16                85,754              0  69,149         0            0         0
XGBoost Z1031001 2007-02-17                49,217              0  19,932         0            0         0
XGBoost Z1031001 2007-02-18                19,932              0       0         0            0         0
XGBoost Z1524001 2007-02-12                69,950        477,535 407,585         1            0     4,775
XGBoost Z1524001 2007-02-13                66,705              0 340,880         0            0         0
XGBoost Z1524001 2007-02-14                72,957              0 267,923         0            0         0
XGBoost Z1524001 2007-02-15                80,312              0 187,611         0            0         0
XGBoost Z1524001 2007-02-16               101,970              0  85,641         0            0         0
XGBoost Z1524001 2007-02-17                70,740              0  14,901         0            0         0
XGBoost Z1524001 2007-02-18                14,901              0       0         0            0         0
XGBoost Z0276001 2007-02-19                42,913        262,884 219,971         1            0     2,629
XGBoost Z0276001 2007-02-20                34,806              0 185,165         0            0         0
XGBoost Z0276001 2007-02-21                42,362              0 142,803         0            0         0
XGBoost Z0276001 2007-02-22                33,950              0 108,853         0            0         0
XGBoost Z0276001 2007-02-23                35,894              0  72,959         0            0         0
XGBoost Z0276001 2007-02-24                47,499              0  25,459         0            0         0
XGBoost Z0276001 2007-02-25                25,459              0       0         0            0         0
XGBoost Z0386002 2007-02-19                89,215        295,845 206,629         1            0     2,958
XGBoost Z0386002 2007-02-20                64,913              0 141,717         0            0         0
XGBoost Z0386002 2007-02-21                31,264              0 110,453         0            0         0
XGBoost Z0386002 2007-02-22                31,371              0  79,081         0            0         0
XGBoost Z0386002 2007-02-23                28,386              0  50,695         0            0         0
XGBoost Z0386002 2007-02-24                24,362              0  26,333         0            0         0
XGBoost Z0386002 2007-02-25                26,333              0       0         0            0         0
XGBoost Z0646002 2007-02-19               112,780        453,874 341,094         1            0     4,539
XGBoost Z0646002 2007-02-20                69,776              0 271,318         0            0         0
XGBoost Z0646002 2007-02-21                51,876              0 219,443         0            0         0
XGBoost Z0646002 2007-02-22                56,545              0 162,898         0            0         0
XGBoost Z0646002 2007-02-23                68,856              0  94,043         0            0         0
XGBoost Z0646002 2007-02-24                52,796              0  41,247         0            0         0
XGBoost Z0646002 2007-02-25                41,247              0       0         0            0         0
XGBoost Z1031001 2007-02-19                71,787        149,788  78,001         1            0     1,498
XGBoost Z1031001 2007-02-20                30,380              0  47,621         0            0         0
XGBoost Z1031001 2007-02-21                 9,489              0  38,132         0            0         0
XGBoost Z1031001 2007-02-22                 9,588              0  28,544         0            0         0
XGBoost Z1031001 2007-02-23                 7,539              0  21,005         0            0         0
XGBoost Z1031001 2007-02-24                11,380              0   9,624         0            0         0
XGBoost Z1031001 2007-02-25                 9,624              0       0         0            0         0
XGBoost Z1524001 2007-02-19                69,728        300,572 230,844         1            0     3,006
XGBoost Z1524001 2007-02-20                42,693              0 188,150         0            0         0
XGBoost Z1524001 2007-02-21                46,853              0 141,298         0            0         0
XGBoost Z1524001 2007-02-22                38,993              0 102,305         0            0         0
XGBoost Z1524001 2007-02-23                43,632              0  58,673         0            0         0
XGBoost Z1524001 2007-02-24                44,015              0  14,658         0            0         0
XGBoost Z1524001 2007-02-25                14,658              0       0         0            0         0
XGBoost Z0276001 2007-02-26                59,696        373,464 313,768         1            0     3,735
XGBoost Z0276001 2007-02-27                39,260              0 274,508         0            0         0
XGBoost Z0276001 2007-02-28                52,865              0 221,643         0            0         0
XGBoost Z0276001 2007-03-01                70,947              0 150,696         0            0         0
XGBoost Z0276001 2007-03-02                51,539              0  99,157         0            0         0
XGBoost Z0276001 2007-03-03                71,126              0  28,031         0            0         0
XGBoost Z0276001 2007-03-04                28,031              0       0         0            0         0
XGBoost Z0386002 2007-02-26                30,943        189,959 159,016         1            0     1,900
XGBoost Z0386002 2007-02-27                17,838              0 141,178         0            0         0
XGBoost Z0386002 2007-02-28                28,355              0 112,824         0            0         0
XGBoost Z0386002 2007-03-01                32,292              0  80,531         0            0         0
XGBoost Z0386002 2007-03-02                35,189              0  45,343         0            0         0
XGBoost Z0386002 2007-03-03                26,362              0  18,981         0            0         0
XGBoost Z0386002 2007-03-04                18,981              0       0         0            0         0
XGBoost Z0646002 2007-02-26                74,662        331,388 256,726         1            0     3,314
XGBoost Z0646002 2007-02-27                62,334              0 194,392         0            0         0
XGBoost Z0646002 2007-02-28                40,876              0 153,516         0            0         0
XGBoost Z0646002 2007-03-01                46,730              0 106,786         0            0         0
XGBoost Z0646002 2007-03-02                33,987              0  72,799         0            0         0
XGBoost Z0646002 2007-03-03                42,763              0  30,036         0            0         0
XGBoost Z0646002 2007-03-04                30,036              0       0         0            0         0
XGBoost Z1031001 2007-02-26                30,366        106,081  75,716         1            0     1,061
XGBoost Z1031001 2007-02-27                17,055              0  58,661         0            0         0
XGBoost Z1031001 2007-02-28                14,933              0  43,728         0            0         0
XGBoost Z1031001 2007-03-01                17,157              0  26,571         0            0         0
XGBoost Z1031001 2007-03-02                 9,822              0  16,749         0            0         0
XGBoost Z1031001 2007-03-03                 9,549              0   7,199         0            0         0
XGBoost Z1031001 2007-03-04                 7,199              0       0         0            0         0
XGBoost Z1524001 2007-02-26                64,077        224,765 160,688         1            0     2,248
XGBoost Z1524001 2007-02-27                30,583              0 130,105         0            0         0
XGBoost Z1524001 2007-02-28                27,808              0 102,297         0            0         0
XGBoost Z1524001 2007-03-01                28,044              0  74,253         0            0         0
XGBoost Z1524001 2007-03-02                26,667              0  47,587         0            0         0
XGBoost Z1524001 2007-03-03                29,018              0  18,568         0            0         0
XGBoost Z1524001 2007-03-04                18,568              0       0         0            0         0
XGBoost Z0276001 2007-03-05                27,274        291,503 264,229         1            0     2,915
XGBoost Z0276001 2007-03-06                25,961              0 238,268         0            0         0
XGBoost Z0276001 2007-03-07                38,535              0 199,732         0            0         0
XGBoost Z0276001 2007-03-08                53,464              0 146,269         0            0         0
XGBoost Z0276001 2007-03-09                61,943              0  84,325         0            0         0
XGBoost Z0276001 2007-03-10                55,612              0  28,713         0            0         0
XGBoost Z0276001 2007-03-11                28,713              0       0         0            0         0
XGBoost Z0386002 2007-03-05                18,317        136,416 118,099         1            0     1,364
XGBoost Z0386002 2007-03-06                16,213              0 101,886         0            0         0
XGBoost Z0386002 2007-03-07                18,771              0  83,115         0            0         0
XGBoost Z0386002 2007-03-08                15,323              0  67,793         0            0         0
XGBoost Z0386002 2007-03-09                23,909              0  43,883         0            0         0
XGBoost Z0386002 2007-03-10                27,989              0  15,895         0            0         0
XGBoost Z0386002 2007-03-11                15,895              0       0         0            0         0
XGBoost Z0646002 2007-03-05                35,999        196,424 160,424         1            0     1,964
XGBoost Z0646002 2007-03-06                25,577              0 134,847         0            0         0
XGBoost Z0646002 2007-03-07                21,512              0 113,335         0            0         0
XGBoost Z0646002 2007-03-08                34,043              0  79,292         0            0         0
XGBoost Z0646002 2007-03-09                33,755              0  45,537         0            0         0
XGBoost Z0646002 2007-03-10                29,485              0  16,052         0            0         0
XGBoost Z0646002 2007-03-11                16,052              0       0         0            0         0
XGBoost Z1031001 2007-03-05                21,076         77,624  56,548         1            0       776
XGBoost Z1031001 2007-03-06                12,721              0  43,828         0            0         0
XGBoost Z1031001 2007-03-07                 7,770              0  36,058         0            0         0
XGBoost Z1031001 2007-03-08                18,038              0  18,019         0            0         0
XGBoost Z1031001 2007-03-09                 8,888              0   9,131         0            0         0
XGBoost Z1031001 2007-03-10                 5,903              0   3,228         0            0         0
XGBoost Z1031001 2007-03-11                 3,228              0       0         0            0         0
XGBoost Z1524001 2007-03-05                19,001        156,877 137,877         1            0     1,569
XGBoost Z1524001 2007-03-06                14,929              0 122,948         0            0         0
XGBoost Z1524001 2007-03-07                25,992              0  96,956         0            0         0
XGBoost Z1524001 2007-03-08                19,925              0  77,031         0            0         0
XGBoost Z1524001 2007-03-09                26,208              0  50,823         0            0         0
XGBoost Z1524001 2007-03-10                32,788              0  18,035         0            0         0
XGBoost Z1524001 2007-03-11                18,035              0       0         0            0         0
XGBoost Z0276001 2007-03-12                52,838        293,335 240,496         1            0     2,933
XGBoost Z0276001 2007-03-13                54,354              0 186,142         0            0         0
XGBoost Z0276001 2007-03-14                45,770              0 140,373         0            0         0
XGBoost Z0276001 2007-03-15                54,299              0  86,074         0            0         0
XGBoost Z0276001 2007-03-16                86,074              0       0         0            0         0
XGBoost Z0276001 2007-03-17                56,344         92,925  36,581         1            0       929
XGBoost Z0276001 2007-03-18                36,581              0       0         0            0         0
XGBoost Z0386002 2007-03-12                33,786        457,647 423,861         1            0     4,576
XGBoost Z0386002 2007-03-13                54,930              0 368,931         0            0         0
XGBoost Z0386002 2007-03-14                79,231              0 289,700         0            0         0
XGBoost Z0386002 2007-03-15                78,315              0 211,385         0            0         0
XGBoost Z0386002 2007-03-16               111,805              0  99,580         0            0         0
XGBoost Z0386002 2007-03-17                70,819              0  28,760         0            0         0
XGBoost Z0386002 2007-03-18                28,760              0       0         0            0         0
XGBoost Z0646002 2007-03-12               107,944        782,107 674,163         1            0     7,821
XGBoost Z0646002 2007-03-13                98,141              0 576,022         0            0         0
XGBoost Z0646002 2007-03-14               120,621              0 455,401         0            0         0
XGBoost Z0646002 2007-03-15               116,592              0 338,809         0            0         0
XGBoost Z0646002 2007-03-16               203,333              0 135,476         0            0         0
XGBoost Z0646002 2007-03-17                97,160              0  38,316         0            0         0
XGBoost Z0646002 2007-03-18                38,316              0       0         0            0         0
XGBoost Z1031001 2007-03-12                 6,555        247,923 241,369         1            0     2,479
XGBoost Z1031001 2007-03-13                 9,261              0 232,107         0            0         0
XGBoost Z1031001 2007-03-14                55,000              0 177,108         0            0         0
XGBoost Z1031001 2007-03-15                45,490              0 131,618         0            0         0
XGBoost Z1031001 2007-03-16                68,517              0  63,101         0            0         0
XGBoost Z1031001 2007-03-17                38,922              0  24,179         0            0         0
XGBoost Z1031001 2007-03-18                24,179              0       0         0            0         0
XGBoost Z1524001 2007-03-12                48,168        420,859 372,691         1            0     4,209
XGBoost Z1524001 2007-03-13                52,198              0 320,494         0            0         0
XGBoost Z1524001 2007-03-14                50,676              0 269,818         0            0         0
XGBoost Z1524001 2007-03-15                76,794              0 193,024         0            0         0
XGBoost Z1524001 2007-03-16                92,017              0 101,008         0            0         0
XGBoost Z1524001 2007-03-17                81,693              0  19,314         0            0         0
XGBoost Z1524001 2007-03-18                19,314              0       0         0            0         0
XGBoost Z0276001 2007-03-19                88,503        401,679 313,176         1            0     4,017
XGBoost Z0276001 2007-03-20                44,402              0 268,775         0            0         0
XGBoost Z0276001 2007-03-21                57,363              0 211,412         0            0         0
XGBoost Z0276001 2007-03-22                45,532              0 165,880         0            0         0
XGBoost Z0276001 2007-03-23                74,957              0  90,923         0            0         0
XGBoost Z0276001 2007-03-24                52,978              0  37,945         0            0         0
XGBoost Z0276001 2007-03-25                37,945              0       0         0            0         0
XGBoost Z0386002 2007-03-19               166,605        535,494 368,889         1            0     5,355
XGBoost Z0386002 2007-03-20               104,062              0 264,827         0            0         0
XGBoost Z0386002 2007-03-21                84,625              0 180,201         0            0         0
XGBoost Z0386002 2007-03-22                54,694              0 125,508         0            0         0
XGBoost Z0386002 2007-03-23                44,866              0  80,641         0            0         0
XGBoost Z0386002 2007-03-24                46,851              0  33,791         0            0         0
XGBoost Z0386002 2007-03-25                33,791              0       0         0            0         0
XGBoost Z0646002 2007-03-19               174,542        624,883 450,341         1            0     6,249
XGBoost Z0646002 2007-03-20               105,365              0 344,976         0            0         0
XGBoost Z0646002 2007-03-21                64,739              0 280,237         0            0         0
XGBoost Z0646002 2007-03-22                82,115              0 198,122         0            0         0
