Model      ATM       Date  Predicted_Withdrawal  Refill_Amount   Stock  Refilled  Out_of_Cash  Day_Cost
 LSTM Z0276001 2006-11-11                36,048              0  28,355         0            0         0
 LSTM Z0276001 2006-11-12                28,355              0       0         0            0         0
 LSTM Z0386002 2006-11-06                70,944        478,273 407,330         1            0     4,783
 LSTM Z0386002 2006-11-07                21,558              0 385,771         0            0         0
 LSTM Z0386002 2006-11-08               165,714              0 220,057         0            0         0
 LSTM Z0386002 2006-11-09                34,521              0 185,536         0            0         0
 LSTM Z0386002 2006-11-10                42,865              0 142,671         0            0         0
 LSTM Z0386002 2006-11-11                63,657              0  79,013         0            0         0
 LSTM Z0386002 2006-11-12                79,013              0       0         0            0         0
 LSTM Z0646002 2006-11-06                92,876        394,044 301,168         1            0     3,940
 LSTM Z0646002 2006-11-07                74,310              0 226,859         0            0         0
 LSTM Z0646002 2006-11-08                45,176              0 181,682         0            0         0
 LSTM Z0646002 2006-11-09                99,977              0  81,705         0            0         0
 LSTM Z0646002 2006-11-10                32,127              0  49,578         0            0         0
 LSTM Z0646002 2006-11-11                16,367              0  33,212         0            0         0
 LSTM Z0646002 2006-11-12                33,212              0       0         0            0         0
 LSTM Z1031001 2006-11-06                 5,628        131,039 125,410         1            0     1,310
 LSTM Z1031001 2006-11-07                21,867              0 103,544         0            0         0
 LSTM Z1031001 2006-11-08                13,029              0  90,515         0            0         0
 LSTM Z1031001 2006-11-09                25,712              0  64,803         0            0         0
 LSTM Z1031001 2006-11-10                42,100              0  22,703         0            0         0
 LSTM Z1031001 2006-11-11                18,910              0   3,793         0            0         0
 LSTM Z1031001 2006-11-12                 3,793              0       0         0            0         0
 LSTM Z1524001 2006-11-06                41,091        298,888 257,797         1            0     2,989
 LSTM Z1524001 2006-11-07                66,873              0 190,924         0            0         0
 LSTM Z1524001 2006-11-08                69,282              0 121,642         0            0         0
 LSTM Z1524001 2006-11-09                28,500              0  93,142         0            0         0
 LSTM Z1524001 2006-11-10                34,531              0  58,611         0            0         0
 LSTM Z1524001 2006-11-11                38,921              0  19,690         0            0         0
 LSTM Z1524001 2006-11-12                19,690              0       0         0            0         0
 LSTM Z0276001 2006-11-13                62,542        255,765 193,223         1            0     2,558
 LSTM Z0276001 2006-11-14                22,691              0 170,532         0            0         0
 LSTM Z0276001 2006-11-15                63,025         10,000 117,507         1            0       100
 LSTM Z0276001 2006-11-16                24,623              0  92,885         0            0         0
 LSTM Z0276001 2006-11-17                38,985              0  53,900         0            0         0
 LSTM Z0276001 2006-11-18                35,027              0  18,873         0            0         0
 LSTM Z0276001 2006-11-19                18,873              0       0         0            0         0
 LSTM Z0386002 2006-11-13               101,241        660,518 559,277         1            0     6,605
 LSTM Z0386002 2006-11-14                96,259              0 463,018         0            0         0
 LSTM Z0386002 2006-11-15               298,072              0 164,946         0            0         0
 LSTM Z0386002 2006-11-16                43,547              0 121,399         0            0         0
 LSTM Z0386002 2006-11-17                27,106         10,000 104,293         1            0       100
 LSTM Z0386002 2006-11-18                31,902              0  72,391         0            0         0
 LSTM Z0386002 2006-11-19                72,391              0       0         0            0         0
 LSTM Z0646002 2006-11-13               122,846        122,846       0         1            0     1,228
 LSTM Z0646002 2006-11-14               136,828        136,828       0         1            0     1,368
 LSTM Z0646002 2006-11-15                78,767        199,894 121,127         1            0     1,999
 LSTM Z0646002 2006-11-16                48,917              0  72,211         0            0         0
 LSTM Z0646002 2006-11-17                15,787              0  56,423         0            0         0
 LSTM Z0646002 2006-11-18                28,451              0  27,972         0            0         0
 LSTM Z0646002 2006-11-19                27,972              0       0         0            0         0
 LSTM Z1031001 2006-11-13                 6,353        107,840 101,487         1            0     1,078
 LSTM Z1031001 2006-11-14                21,292              0  80,195         0            0         0
 LSTM Z1031001 2006-11-15                 7,809              0  72,386         0            0         0
 LSTM Z1031001 2006-11-16                20,896              0  51,490         0            0         0
 LSTM Z1031001 2006-11-17                27,991              0  23,500         0            0         0
 LSTM Z1031001 2006-11-18                20,597              0   2,903         0            0         0
 LSTM Z1031001 2006-11-19                 2,903              0       0         0            0         0
 LSTM Z1524001 2006-11-13                39,103        151,369 112,265         1            0     1,514
 LSTM Z1524001 2006-11-14                39,515              0  72,750         0            0         0
 LSTM Z1524001 2006-11-15                72,750              0       0         0            0         0
 LSTM Z1524001 2006-11-16                44,028         44,028       0         1            0       440
 LSTM Z1524001 2006-11-17                69,178        119,278  50,101         1            0     1,193
 LSTM Z1524001 2006-11-18                39,107              0  10,994         0            0         0
 LSTM Z1524001 2006-11-19                10,994              0       0         0            0         0
 LSTM Z0276001 2006-11-20                49,556        307,530 257,974         1            0     3,075
 LSTM Z0276001 2006-11-21                27,814              0 230,160         0            0         0
 LSTM Z0276001 2006-11-22                57,751              0 172,409         0            0         0
 LSTM Z0276001 2006-11-23                45,670              0 126,740         0            0         0
 LSTM Z0276001 2006-11-24                53,335              0  73,404         0            0         0
 LSTM Z0276001 2006-11-25                51,572              0  21,832         0            0         0
 LSTM Z0276001 2006-11-26                21,832              0       0         0            0         0
 LSTM Z0386002 2006-11-20                44,715        429,127 384,412         1            0     4,291
 LSTM Z0386002 2006-11-21                60,164              0 324,248         0            0         0
 LSTM Z0386002 2006-11-22               144,061              0 180,187         0            0         0
 LSTM Z0386002 2006-11-23                36,612              0 143,575         0            0         0
 LSTM Z0386002 2006-11-24                42,322              0 101,253         0            0         0
 LSTM Z0386002 2006-11-25                30,760              0  70,494         0            0         0
 LSTM Z0386002 2006-11-26                70,494              0       0         0            0         0
 LSTM Z0646002 2006-11-20               101,691        370,166 268,475         1            0     3,702
