Model,ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Refilled,Out_of_Cash,Day_Cost
LSTM,Z0276001,2006-09-26,82218.17706006923,0.0,248458.24,0,0,0.0
LSTM,Z0276001,2006-09-27,40818.611914748195,0.0,207639.63,0,0,0.0
LSTM,Z0276001,2006-09-28,38238.74042263742,0.0,169400.89,0,0,0.0
LSTM,Z0276001,2006-09-29,97501.51677433285,0.0,71899.369,0,0,0.0
LSTM,Z0276001,2006-09-30,42613.842985665644,0.0,29285.526,0,0,0.0
LSTM,Z0276001,2006-10-01,29285.525600864796,0.0,0.0,0,0,0.0
LSTM,Z0386002,2006-09-25,59413.63554879952,444868.45,385454.82,1,0,4448.6845
LSTM,Z0386002,2006-09-26,184853.33010261104,0.0,200601.49,0,0,0.0
LSTM,Z0386002,2006-09-27,20506.923421423315,0.0,180094.56,0,0,0.0
LSTM,Z0386002,2006-09-28,22314.595804786266,0.0,157779.97,0,0,0.0
LSTM,Z0386002,2006-09-29,92019.56787134473,0.0,65760.399,0,0,0.0
LSTM,Z0386002,2006-09-30,25338.49962857173,0.0,40421.9,0,0,0.0
LSTM,Z0386002,2006-10-01,40421.89973738635,0.0,0.0,0,0,0.0
LSTM,Z0646002,2006-09-25,89912.6574245676,344745.78,254833.12,1,0,3447.4578
LSTM,Z0646002,2006-09-26,71242.12575781785,0.0,183591.0,0,0,0.0
LSTM,Z0646002,2006-09-27,73485.74378965388,0.0,110105.25,0,0,0.0
LSTM,Z0646002,2006-09-28,28424.753159196825,0.0,81680.499,0,0,0.0
LSTM,Z0646002,2006-09-29,35950.37351321984,0.0,45730.126,0,0,0.0
LSTM,Z0646002,2006-09-30,33095.42187091025,0.0,12634.704,0,0,0.0
LSTM,Z0646002,2006-10-01,12634.703734494793,0.0,0.0,0,0,0.0
LSTM,Z1031001,2006-09-25,24492.220293280494,334817.4,310325.18,1,0,3348.1740000000004
LSTM,Z1031001,2006-09-26,19009.45837488719,0.0,291315.72,0,0,0.0
LSTM,Z1031001,2006-09-27,4382.98188906792,0.0,286932.74,0,0,0.0
LSTM,Z1031001,2006-09-28,105218.048299058,0.0,181714.69,0,0,0.0
LSTM,Z1031001,2006-09-29,172011.57391332585,0.0,9703.1167,0,0,0.0
LSTM,Z1031001,2006-09-30,3270.2477220947994,0.0,6432.8689,0,0,0.0
LSTM,Z1031001,2006-10-01,6432.868931233897,0.0,0.0,0,0,0.0
LSTM,Z1524001,2006-09-25,97072.12286438716,317452.42,220380.3,1,0,3174.5242
LSTM,Z1524001,2006-09-26,38955.25450079906,0.0,181425.04,0,0,0.0
LSTM,Z1524001,2006-09-27,57498.890496956745,0.0,123926.15,0,0,0.0
LSTM,Z1524001,2006-09-28,34901.34804650253,0.0,89024.803,0,0,0.0
LSTM,Z1524001,2006-09-29,41509.19358039578,0.0,47515.609,0,0,0.0
LSTM,Z1524001,2006-09-30,19272.411157751027,0.0,28243.198,0,0,0.0
LSTM,Z1524001,2006-10-01,28243.197981392328,0.0,0.0,0,0,0.0
LSTM,Z0276001,2006-10-02,106509.00543189688,454889.04,348380.04,1,0,4548.8904
LSTM,Z0276001,2006-10-03,77156.18627003409,0.0,271223.85,0,0,0.0
LSTM,Z0276001,2006-10-04,37458.18892295797,0.0,233765.66,0,0,0.0
LSTM,Z0276001,2006-10-05,36388.81656625971,0.0,197376.84,0,0,0.0
LSTM,Z0276001,2006-10-06,105010.41892533423,0.0,92366.424,0,0,0.0
LSTM,Z0276001,2006-10-07,68198.03399453663,0.0,24168.39,0,0,0.0
LSTM,Z0276001,2006-10-08,24168.390441183143,0.0,0.0,0,0,0.0
LSTM,Z0386002,2006-10-02,58472.626902334174,344538.43,286065.8,1,0,3445.3843
LSTM,Z0386002,2006-10-03,90254.20065391326,0.0,195811.6,0,0,0.0
LSTM,Z0386002,2006-10-04,28441.44106234036,0.0,167370.16,0,0,0.0
LSTM,Z0386002,2006-10-05,36005.21796394326,0.0,131364.94,0,0,0.0
LSTM,Z0386002,2006-10-06,62627.024938486546,0.0,68737.92,0,0,0.0
LSTM,Z0386002,2006-10-07,43115.82549315936,0.0,25622.094,0,0,0.0
LSTM,Z0386002,2006-10-08,25622.09401570314,0.0,0.0,0,0,0.0
LSTM,Z0646002,2006-10-02,105064.68106925204,392185.87,287121.19,1,0,3921.8587
LSTM,Z0646002,2006-10-03,67666.81093530467,0.0,219454.37,0,0,0.0
LSTM,Z0646002,2006-10-04,78451.9954163344,0.0,141002.38,0,0,0.0
LSTM,Z0646002,2006-10-05,32644.27513470851,0.0,108358.1,0,0,0.0
LSTM,Z0646002,2006-10-06,50573.66784804543,0.0,57784.436,0,0,0.0
LSTM,Z0646002,2006-10-07,42393.78320892657,0.0,15390.653,0,0,0.0
LSTM,Z0646002,2006-10-08,15390.652926691182,0.0,0.0,0,0,0.0
LSTM,Z1031001,2006-10-02,16201.119204047065,327726.51,311525.39,1,0,3277.2651
LSTM,Z1031001,2006-10-03,14195.869519438244,0.0,297329.52,0,0,0.0
LSTM,Z1031001,2006-10-04,3245.0644904817323,0.0,294084.46,0,0,0.0
LSTM,Z1031001,2006-10-05,207128.175616987,0.0,86956.28,0,0,0.0
LSTM,Z1031001,2006-10-06,75119.25478446246,0.0,11837.025,0,0,0.0
LSTM,Z1031001,2006-10-07,3223.581593682001,0.0,8613.4432,0,0,0.0
LSTM,Z1031001,2006-10-08,8613.443151969184,0.0,0.0,0,0,0.0
LSTM,Z1524001,2006-10-02,126005.97583524203,354441.44,228435.47,1,0,3544.4144
LSTM,Z1524001,2006-10-03,36871.024114807165,0.0,191564.44,0,0,0.0
LSTM,Z1524001,2006-10-04,98461.02764423352,0.0,93103.417,0,0,0.0
LSTM,Z1524001,2006-10-05,17674.99657109794,0.0,75428.42,0,0,0.0
LSTM,Z1524001,2006-10-06,37717.399588371554,0.0,37711.021,0,0,0.0
LSTM,Z1524001,2006-10-07,13789.65519192898,0.0,23921.366,0,0,0.0
LSTM,Z1524001,2006-10-08,23921.36570924178,0.0,0.0,0,0,0.0
LSTM,Z0276001,2006-10-09,85965.42290430013,430651.03,344685.61,1,0,4306.5103
LSTM,Z0276001,2006-10-10,70894.35184152394,0.0,273791.26,0,0,0.0
LSTM,Z0276001,2006-10-11,29089.170657907038,0.0,244702.09,0,0,0.0
LSTM,Z0276001,2006-10-12,39632.46830419579,0.0,205069.62,0,0,0.0
LSTM,Z0276001,2006-10-13,104893.37157313692,0.0,100176.25,0,0,0.0
LSTM,Z0276001,2006-10-14,71840.18261097957,0.0,28336.063,0,0,0.0
